Id,ship_ref,seq,from_loc,to_loc,veh,drv,START,END,Amount,Status
MV701259,SH101096,1,L-214,L-216,VIN198,D3093,2026-02-03 06:22,2026-02-03 10:06,171.12,DONE
MV701260,SH101097,1,L-251,L-236,VIN142,D3064,2026-04-07 07:19,2026-04-07 13:57,81.05,DONE
MV701261,SH101097,2,L-236,L-239,VIN112,D3045,2026-04-08 16:56,,356.63,ABORTED
MV701262,SH101098,1,L-216,L-234,VIN109,D3017,2025-07-09 19:45,2025-07-10 06:28,56.95,DONE
MV701263,SH101099,1,L-240,L-227,VIN161,D3041,2026-04-20 09:22,2026-04-21 19:45,343.66,DONE
MV701264,SH101100,1,L-235,L-241,VIN108,D3007,2026-01-05 19:55,2026-01-06 15:11,321.28,DONE
MV701265,SH101100,2,L-241,L-253,VIN149,D3086,2026-01-05 19:37,2026-01-06 17:52,385.19,DONE
MV701266,SH101101,1,L-216,L-244,VIN212,D3068,2025-04-14 13:33,2025-04-15 12:11,225.04,DONE
MV701267,SH101102,1,L-257,L-249,VIN194,D3093,2025-12-20 18:12,2025-12-20 17:39,384.38,DONE
MV701268,SH101103,1,L-205,L-242,VIN151,D3113,2026-01-20 09:34,2026-01-21 16:25,296.60,DONE
MV701269,SH101104,1,L-212,L-235,VIN167,D3021,2025-04-16 13:57,2025-04-16 14:31,217.59,DONE
MV701270,SH101105,1,L-215,L-232,VIN172,D3092,2025-08-13 15:01,,73.50,PLANNED
MV701271,SH101106,1,L-234,L-242,VIN159,D3045,2025-02-07 07:15,2025-02-07 19:26,184.51,DONE
MV701272,SH101107,1,L-246,L-231,VIN119,D3113,2025-01-05 15:48,2025-01-06 07:42,29.47,DONE
MV701273,SH101108,1,L-254,L-239,VIN184,D3088,2025-07-09 21:20,2025-07-09 10:41,212.11,DONE
MV701274,SH101109,1,L-245,L-215,VIN126,D3051,2025-08-09 08:12,2025-08-09 13:43,229.54,DONE
MV701275,SH101109,2,L-215,L-211,VIN166,D3029,2025-08-10 11:29,2025-08-10 16:52,294.04,DONE
MV701276,SH101110,1,L-206,L-230,VIN178,D3105,2026-04-02 15:26,2026-04-02 07:39,196.21,DONE
MV701277,SH101110,2,L-230,L-260,VIN183,D3011,2026-04-03 18:59,2026-04-03 08:33,293.06,DONE
MV701278,SH101110,3,L-260,L-219,VIN131,D3113,2026-04-03 19:34,2026-04-03 07:19,80.35,DONE
MV701279,SH101111,1,L-249,L-245,VIN192,D3091,2026-04-24 15:34,2026-04-24 13:04,154.64,DONE
MV701280,SH101112,1,L-259,L-228,VIN182,D3045,2025-12-15 11:19,2025-12-15 20:20,238.82,DONE
MV701281,SH101113,1,L-213,L-205,VIN102,D3024,2026-05-07 15:08,2026-05-08 16:54,134.60,DONE
MV701282,SH101113,2,L-205,L-235,VIN108,D3084,2026-05-08 15:12,2026-05-08 08:56,305.44,DONE
MV701283,SH101113,3,L-235,L-219,VIN140,D3076,2026-05-09 14:44,2026-05-10 06:34,179.46,DONE
MV701284,SH101114,1,L-206,L-208,VIN212,D3071,2025-10-08 18:17,2025-10-08 06:34,97.45,DONE
MV701285,SH101115,1,L-253,L-236,VIN185,D3024,2025-11-20 21:33,2025-11-20 12:43,90.85,DONE
MV701286,SH101116,1,L-243,L-225,VIN162,D3052,2025-01-25 15:18,2025-01-25 14:43,69.11,DONE
MV701287,SH101117,1,L-211,L-225,VIN133,D3057,2025-08-24 11:38,2025-08-25 15:11,134.23,DONE
MV701288,SH101117,2,L-225,L-208,VIN200,D3099,2025-08-25 16:08,2025-08-25 17:14,151.66,DONE
MV701289,SH101118,1,L-206,L-232,VIN177,D3077,2025-08-30 08:53,2025-08-30 15:45,150.00,DONE
MV701290,SH101120,1,L-225,L-250,VIN165,D3107,2025-03-12 12:44,2025-03-12 15:29,182.44,DONE
MV701291,SH101122,1,L-209,L-230,VIN203,D3037,2026-01-15 06:42,2026-01-15 11:24,247.87,DONE
MV701292,SH101123,1,L-228,L-255,VIN192,D3100,2026-01-25 20:59,2026-01-25 13:12,192.28,DONE
MV701293,SH101124,1,L-255,L-210,VIN216,D3034,2025-04-30 18:50,2025-04-30 07:17,286.18,DONE
MV701294,SH101125,1,L-224,L-221,VIN155,D3012,2025-03-22 11:13,2025-03-22 07:50,360.31,DONE
MV701295,SH101126,1,L-222,L-221,VIN141,D3047,2026-04-23 06:55,2026-04-23 18:49,346.42,DONE
MV701296,SH101126,2,L-221,L-250,VIN172,D3075,2026-04-24 08:04,2026-04-24 13:40,88.89,DONE
MV701297,SH101128,1,L-227,L-204,VIN174,D3118,2025-11-26 07:41,2025-11-27 20:46,110.54,DONE
MV701298,SH101129,1,L-241,L-250,VIN203,D3061,2025-07-18 20:12,2025-07-18 13:18,170.67,DONE
MV701299,SH101130,1,L-244,L-201,VIN150,D3103,2025-07-15 19:16,2025-07-15 09:51,274.27,DONE
MV701300,SH101131,1,L-219,L-251,VIN103,D3114,2025-04-30 06:56,2025-05-01 12:35,335.19,DONE
MV701301,SH101131,2,L-251,L-235,VIN157,D3055,2025-04-30 13:29,2025-04-30 21:13,242.70,DONE
MV701302,SH101132,1,L-216,L-258,VIN115,D3020,2025-06-06 09:39,2025-06-07 09:11,160.71,DONE
MV701303,SH101133,1,L-256,L-239,VIN127,D3023,2026-03-24 10:00,2026-03-24 16:20,248.00,DONE
MV701304,SH101134,1,L-225,L-244,VIN121,D3054,2025-11-25 07:34,2025-11-25 14:40,223.81,DONE
MV701305,SH101135,1,L-232,L-238,VIN182,D3102,2025-09-21 06:50,2025-09-22 15:55,401.19,DONE
MV701306,SH101136,1,L-241,L-211,VIN115,D3002,2026-01-29 19:55,2026-01-29 14:22,239.59,DONE
MV701307,SH101136,2,L-211,L-209,VIN218,D3116,2026-01-30 19:32,2026-01-31 16:16,79.85,DONE
MV701308,SH101137,1,L-255,L-217,VIN108,D3100,2025-02-16 21:27,,54.55,PLANNED
MV701309,SH101138,1,L-260,L-250,VIN198,D3048,2025-08-23 13:14,2025-08-23 20:28,167.86,DONE
MV701310,SH101139,1,L-212,L-241,VIN117,D3050,2025-07-02 09:09,2025-07-02 06:19,354.44,DONE
MV701311,SH101139,2,L-241,L-231,VIN180,D3109,2025-07-02 18:41,2025-07-02 21:28,324.11,DONE
MV701312,SH101140,1,L-214,L-247,VIN122,D3009,2025-07-10 19:59,2025-07-10 11:29,213.11,DONE
MV701313,SH101141,1,L-248,L-212,VIN130,D3029,2025-09-03 11:39,2025-09-04 18:49,48.47,DONE
MV701314,SH101142,1,L-203,L-212,VIN136,D3066,2025-09-05 07:01,2025-09-05 14:20,226.52,DONE
MV701315,SH101143,1,L-221,L-251,VIN205,D3003,2025-08-25 14:49,2025-08-25 17:21,285.11,DONE
MV701316,SH101144,1,L-240,L-252,VIN137,D3057,2025-07-14 17:11,2025-07-14 20:00,388.80,DONE
MV701317,SH101145,1,L-247,L-246,VIN170,D3088,2025-07-16 15:02,2025-07-16 15:36,348.20,DONE
MV701318,SH101146,1,L-221,L-231,VIN151,D3109,2025-07-03 06:08,2025-07-03 12:59,57.16,DONE
MV701319,SH101147,1,L-235,L-235,VIN116,D3063,2025-10-24 16:29,2025-10-24 12:03,386.72,DONE
MV701320,SH101147,2,L-235,L-237,VIN131,D3010,2025-10-24 07:28,2025-10-25 06:38,313.10,DONE
MV701321,SH101148,1,L-242,L-222,VIN165,D3042,2025-05-20 13:39,2025-05-21 08:28,84.66,DONE
MV701322,SH101149,1,L-225,L-207,VIN191,D3062,2025-05-13 09:50,2025-05-14 10:19,324.11,DONE
MV701323,SH101150,1,L-254,L-240,VIN124,D3105,2025-05-01 21:44,2025-05-01 14:44,62.57,DONE
MV701324,SH101151,1,L-231,L-249,VIN169,D3119,2025-06-04 17:18,2025-06-05 12:29,381.35,DONE
MV701325,SH101152,1,L-219,L-206,VIN133,D3034,2026-01-10 12:05,2026-01-10 20:03,231.31,DONE
MV701326,SH101153,1,L-244,L-216,VIN152,D3081,2025-05-11 13:12,2025-05-11 19:38,76.26,DONE
MV701327,SH101154,1,L-207,L-204,VIN106,D3044,2025-04-05 07:29,2025-04-05 09:34,72.39,DONE
MV701328,SH101155,1,L-250,L-209,VIN142,D3119,2026-01-25 10:05,2026-01-26 15:29,390.75,DONE
MV701329,SH101156,1,L-225,L-208,VIN135,D3063,2026-01-21 15:23,,404.60,ABORTED
MV701330,SH101157,1,L-236,L-212,VIN203,D3080,2025-07-14 15:46,2025-07-14 10:00,93.79,DONE
MV701331,SH101158,1,L-240,L-225,VIN116,D3095,2025-07-28 17:31,2025-07-29 15:10,133.06,DONE
MV701332,SH101160,1,L-255,L-202,VIN193,D3044,2025-11-30 11:27,2025-12-01 20:43,159.35,DONE
MV701333,SH101161,1,L-238,L-205,VIN195,D3093,2025-09-10 19:30,2025-09-11 08:53,66.79,DONE
MV701334,SH101161,2,L-205,L-231,VIN192,D3074,2025-09-11 13:16,2025-09-11 07:23,117.50,DONE
MV701335,SH101161,3,L-231,L-203,VIN159,D3118,2025-09-12 06:18,2025-09-13 17:14,111.50,DONE
MV701336,SH101162,1,L-227,L-225,VIN119,D3119,2025-01-25 09:43,2025-01-25 20:41,148.38,DONE
MV701337,SH101162,2,L-225,L-246,VIN107,D3068,2025-01-26 07:26,2025-01-27 16:12,271.73,DONE
MV701338,SH101163,1,L-259,L-212,VIN217,D3077,2026-02-19 14:10,2026-02-19 06:53,339.08,DONE
MV701339,SH101164,1,L-212,L-245,VIN171,D3114,2025-03-17 13:37,2025-03-18 10:53,44.38,DONE
MV701340,SH101165,1,L-247,L-249,VIN153,D3006,2025-05-28 17:39,2025-05-29 15:07,139.53,DONE
MV701341,SH101167,1,L-213,L-219,VIN214,D3073,2026-04-23 13:52,2026-04-23 09:28,238.94,DONE
MV701342,SH101168,1,L-226,L-220,VIN143,D3088,2025-08-21 06:18,2025-08-21 19:28,172.92,DONE
MV701343,SH101169,1,L-201,L-260,VIN110,D3064,2025-08-27 10:39,2025-08-27 18:56,96.03,DONE
MV701344,SH101170,1,L-214,L-252,VIN112,D3016,2025-07-02 09:37,2025-07-03 15:30,63.66,DONE
MV701345,SH101172,1,L-207,L-231,VIN192,D3090,2026-03-16 08:13,2026-03-16 18:45,154.68,DONE
MV701346,SH101173,1,L-211,L-207,VIN116,D3117,2025-05-12 19:19,2025-05-12 11:02,329.10,DONE
MV701347,SH101174,1,L-249,L-240,VIN110,D3045,2025-09-02 08:00,2025-09-03 14:36,403.68,DONE
MV701348,SH101175,1,L-232,L-253,VIN200,D3105,2026-03-06 11:42,2026-03-07 19:49,114.06,DONE
MV701349,SH101176,1,L-249,L-255,VIN101,D3011,2025-03-15 14:00,,375.14,ABORTED
MV701350,SH101177,1,L-259,L-221,VIN193,D3090,2025-10-23 07:12,2025-10-23 18:58,42.80,DONE
MV701351,SH101178,1,L-239,L-238,VIN190,D3079,2025-06-05 18:57,2025-06-06 14:09,212.04,DONE
MV701352,SH101179,1,L-254,L-222,VIN172,D3033,2025-04-22 21:34,2025-04-22 06:09,41.03,DONE
MV701353,SH101180,1,L-241,L-211,VIN169,D3016,2026-02-20 15:21,2026-02-20 20:29,66.82,DONE
MV701354,SH101180,2,L-211,L-216,VIN172,D3000,2026-02-21 09:42,2026-02-21 21:04,132.43,DONE
MV701355,SH101181,1,L-260,L-236,VIN144,D3062,2026-03-06 21:15,,292.01,PLANNED
MV701356,SH101182,1,L-259,L-221,VIN122,D3089,2026-01-04 08:20,2026-01-04 19:04,393.60,DONE
MV701357,SH101183,1,L-247,L-214,VIN172,D3079,2025-07-07 15:51,2025-07-08 11:59,399.21,DONE
MV701358,SH101184,1,L-226,L-211,VIN210,D3098,2026-05-20 13:15,2026-05-21 10:54,71.77,DONE
MV701359,SH101184,2,L-211,L-227,VIN123,D3010,2026-05-21 12:36,2026-05-22 12:20,347.42,DONE
MV701360,SH101185,1,L-222,L-218,VIN119,D3018,2025-02-16 14:25,2025-02-17 16:40,311.42,DONE
MV701361,SH101186,1,L-208,L-249,VIN159,D3006,2025-01-31 15:23,,394.08,PLANNED
MV701362,SH101187,1,L-242,L-236,VIN112,D3013,2025-01-06 11:59,2025-01-07 10:52,155.15,DONE
MV701363,SH101188,1,L-231,L-258,VIN130,D3054,2025-05-09 09:41,,230.74,PLANNED
MV701364,SH101189,1,L-239,L-260,VIN190,D3010,2025-11-10 21:23,2025-11-10 07:20,381.77,DONE
MV701365,SH101189,2,L-260,L-215,VIN198,D3030,2025-11-10 17:17,2025-11-10 17:37,104.49,DONE
MV701366,SH101190,1,L-237,L-201,VIN150,D3032,2025-08-22 13:13,2025-08-22 12:57,239.86,DONE
MV701367,SH101191,1,L-236,L-224,VIN112,D3003,2025-10-27 14:14,,218.10,ABORTED
MV701368,SH101192,1,L-247,L-211,VIN140,D3089,2025-06-03 16:28,2025-06-03 18:54,74.28,DONE
MV701369,SH101192,2,L-211,L-229,VIN111,D3041,2025-06-04 20:28,2025-06-04 06:25,229.53,DONE
MV701370,SH101193,1,L-210,L-211,VIN216,D3106,2026-03-05 06:18,2026-03-05 20:03,113.42,DONE
MV701371,SH101195,1,L-242,L-256,VIN172,D3058,2025-05-08 13:21,2025-05-08 20:25,255.93,DONE
MV701372,SH101196,1,L-238,L-250,VIN188,D3089,2025-02-22 17:57,2025-02-23 11:10,284.06,DONE
MV701373,SH101197,1,L-226,L-252,VIN147,D3020,2026-02-20 10:21,2026-02-20 12:28,78.49,DONE
MV701374,SH101198,1,L-238,L-251,VIN100,D3021,2026-04-22 19:02,2026-04-22 19:15,90.70,DONE
MV701375,SH101199,1,L-204,L-207,VIN175,D3027,2025-07-15 08:15,2025-07-15 13:32,385.30,DONE
MV701376,SH101200,1,L-215,L-232,VIN190,D3074,2025-02-11 20:20,2025-02-11 06:02,217.54,DONE
MV701377,SH101201,1,L-207,L-231,VIN180,D3035,2026-02-03 11:28,2026-02-03 07:46,380.48,DONE
MV701378,SH101201,2,L-231,L-230,VIN116,D3112,2026-02-04 09:29,2026-02-04 15:41,238.13,DONE
MV701379,SH101201,3,L-230,L-253,VIN165,D3067,2026-02-04 21:21,2026-02-04 21:35,100.08,DONE
MV701380,SH101202,1,L-228,L-206,VIN218,D3114,2025-09-12 17:35,2025-09-12 12:38,403.34,DONE
MV701381,SH101203,1,L-255,L-217,VIN184,D3106,2026-02-16 09:34,,82.12,ABORTED
MV701382,SH101204,1,L-230,L-209,VIN172,D3110,2025-10-30 20:55,2025-10-30 07:54,124.72,DONE
MV701383,SH101205,1,L-255,L-213,VIN217,D3100,2025-06-18 21:48,2025-06-18 17:57,282.38,DONE
MV701384,SH101206,1,L-202,L-237,VIN213,D3047,2025-12-06 17:18,2025-12-06 19:31,355.46,DONE
MV701385,SH101207,1,L-229,L-230,VIN180,D3108,2026-03-31 07:59,2026-03-31 07:47,114.09,DONE
MV701386,SH101208,1,L-236,L-201,VIN139,D3002,2025-05-22 06:19,2025-05-22 08:00,189.12,DONE
MV701387,SH101209,1,L-218,L-219,VIN124,D3117,2025-06-03 07:35,2025-06-04 16:58,189.50,DONE
MV701388,SH101210,1,L-218,L-238,VIN176,D3016,2025-12-16 09:41,2025-12-16 11:49,409.44,DONE
MV701389,SH101211,1,L-212,L-216,VIN212,D3037,2025-01-18 14:17,2025-01-18 07:40,138.19,DONE
MV701390,SH101211,2,L-216,L-257,VIN160,D3054,2025-01-18 10:21,2025-01-19 11:46,331.67,DONE
MV701391,SH101212,1,L-219,L-248,VIN215,D3025,2025-08-16 07:08,2025-08-17 16:40,31.88,DONE
MV701392,SH101213,1,L-225,L-251,VIN116,D3084,2025-09-11 12:49,2025-09-11 17:28,342.96,DONE
MV701393,SH101215,1,L-221,L-216,VIN111,D3049,2025-04-25 07:53,2025-04-25 06:32,103.50,DONE
MV701394,SH101215,2,L-216,L-232,VIN127,D3067,2025-04-25 17:09,2025-04-25 16:08,57.18,DONE
MV701395,SH101216,1,L-250,L-221,VIN146,D3037,2026-05-02 20:22,2026-05-03 15:52,142.20,DONE
MV701396,SH101219,1,L-238,L-235,VIN201,D3063,2025-04-01 08:36,2025-04-01 12:58,374.08,DONE
MV701397,SH101219,2,L-235,L-209,VIN169,D3078,2025-04-01 15:37,2025-04-01 17:24,202.57,DONE
MV701398,SH101220,1,L-230,L-245,VIN186,D3022,2025-07-30 12:38,2025-07-30 18:12,229.67,DONE
MV701399,SH101222,1,L-221,L-255,VIN181,D3069,2025-05-11 15:14,2025-05-11 15:40,287.82,DONE
MV701400,SH101223,1,L-204,L-247,VIN150,D3063,2025-05-01 13:40,2025-05-02 10:07,143.78,DONE
MV701401,SH101224,1,L-213,L-256,VIN215,D3054,2025-08-25 10:56,2025-08-25 11:27,368.29,DONE
MV701402,SH101225,1,L-220,L-256,VIN167,D3033,2025-02-22 07:08,2025-02-22 19:45,241.21,DONE
MV701403,SH101225,2,L-256,L-211,VIN171,D3094,2025-02-23 20:39,2025-02-23 14:21,281.19,DONE
MV701404,SH101225,3,L-211,L-206,VIN134,D3116,2025-02-24 14:52,2025-02-24 12:25,219.27,DONE
MV701405,SH101226,1,L-213,L-250,VIN133,D3091,2025-02-03 16:06,2025-02-03 12:04,186.36,DONE
MV701406,SH101226,2,L-250,L-259,VIN207,D3051,2025-02-04 07:54,2025-02-05 15:02,270.94,DONE
MV701407,SH101227,1,L-237,L-206,VIN114,D3016,2026-03-10 09:26,2026-03-11 17:03,272.98,DONE
MV701408,SH101228,1,L-245,L-205,VIN204,D3036,2025-09-22 16:41,2025-09-22 15:35,345.00,DONE
MV701409,SH101228,2,L-205,L-240,VIN152,D3052,2025-09-23 15:15,,371.02,ABORTED
MV701410,SH101229,1,L-249,L-241,VIN105,D3100,2025-02-03 20:29,2025-02-04 11:22,198.95,DONE
MV701411,SH101229,2,L-241,L-211,VIN163,D3034,2025-02-04 18:24,2025-02-04 19:30,282.46,DONE
MV701412,SH101229,3,L-211,L-203,VIN214,D3055,2025-02-04 15:56,,107.06,PLANNED
MV701413,SH101230,1,L-257,L-240,VIN100,D3078,2025-07-30 20:00,2025-07-30 10:19,298.47,DONE
MV701414,SH101231,1,L-239,L-229,VIN139,D3117,2025-02-16 12:11,2025-02-16 08:23,409.31,DONE
MV701415,SH101232,1,L-208,L-235,VIN179,D3086,2025-12-24 08:05,2025-12-24 08:30,202.98,DONE
MV701416,SH101233,1,L-257,L-247,VIN188,D3065,2026-04-10 16:04,2026-04-10 13:49,193.87,DONE
MV701417,SH101234,1,L-248,L-228,VIN110,D3018,2025-08-24 08:41,2025-08-24 13:21,406.54,DONE
MV701418,SH101235,1,L-259,L-210,VIN161,D3048,2025-02-10 08:20,,296.00,PLANNED
MV701419,SH101236,1,L-247,L-239,VIN124,D3049,2026-01-22 13:02,2026-01-22 20:23,298.70,DONE
MV701420,SH101237,1,L-207,L-248,VIN167,D3049,2025-03-12 21:52,2025-03-12 20:14,217.63,DONE
MV701421,SH101238,1,L-233,L-253,VIN105,D3035,2026-01-20 10:30,2026-01-20 21:00,212.59,DONE
MV701422,SH101240,1,L-201,L-253,VIN200,D3103,2025-11-04 11:49,,115.25,PLANNED
MV701423,SH101241,1,L-241,L-213,VIN125,D3116,2025-04-27 12:25,2025-04-27 12:47,140.03,DONE
MV701424,SH101242,1,L-231,L-226,VIN136,D3008,2025-03-01 06:30,2025-03-01 11:46,39.50,DONE
MV701425,SH101243,1,L-244,L-251,VIN144,D3060,2025-07-14 15:34,,137.96,PLANNED
MV701426,SH101244,1,L-231,L-246,VIN130,D3104,2025-05-24 20:11,2025-05-24 20:54,204.36,DONE
MV701427,SH101244,2,L-246,L-226,VIN210,D3010,2025-05-25 11:16,,325.81,PLANNED
MV701428,SH101245,1,L-227,L-235,VIN101,D3049,2025-01-11 13:13,2025-01-12 12:18,390.80,DONE
MV701429,SH101246,1,L-215,L-236,VIN148,D3068,2026-04-14 10:22,2026-04-14 07:35,373.82,DONE
MV701430,SH101247,1,L-243,L-212,VIN101,D3112,2025-09-26 18:19,2025-09-26 13:06,308.26,DONE
MV701431,SH101248,1,L-257,L-209,VIN197,D3023,2025-06-07 14:51,2025-06-07 17:36,34.62,DONE
MV701432,SH101249,1,L-249,L-247,VIN147,D3051,2026-02-08 16:55,2026-02-08 11:41,315.50,DONE
MV701433,SH101250,1,L-227,L-232,VIN172,D3098,2025-12-19 18:55,2025-12-20 06:01,203.39,DONE
MV701434,SH101252,1,L-215,L-210,VIN174,D3034,2025-10-21 18:23,2025-10-22 15:50,87.44,DONE
MV701435,SH101253,1,L-255,L-220,VIN188,D3063,2025-09-10 10:54,2025-09-10 09:12,405.31,DONE
MV701436,SH101253,2,L-220,L-215,VIN106,D3079,2025-09-10 07:23,2025-09-11 18:18,32.09,DONE
MV701437,SH101253,3,L-215,L-213,VIN106,D3114,2025-09-11 13:19,2025-09-12 13:35,124.48,DONE
MV701438,SH101254,1,L-236,L-213,VIN155,D3021,2025-11-11 15:30,2025-11-12 08:52,355.57,DONE
MV701439,SH101255,1,L-251,L-230,VIN142,D3024,2025-01-18 18:27,2025-01-18 21:45,85.08,DONE
MV701440,SH101256,1,L-226,L-251,VIN175,D3029,2025-09-16 08:17,2025-09-16 17:17,322.53,DONE
MV701441,SH101256,2,L-251,L-259,VIN100,D3118,2025-09-16 12:43,2025-09-16 10:36,33.69,DONE
MV701442,SH101257,1,L-233,L-251,VIN201,D3099,2025-07-10 20:24,2025-07-11 21:11,137.77,DONE
MV701443,SH101257,2,L-251,L-242,VIN102,D3044,2025-07-11 15:17,2025-07-11 15:40,81.35,DONE
MV701444,SH101258,1,L-257,L-240,VIN122,D3099,2025-06-03 20:57,2025-06-03 21:17,223.25,DONE
MV701445,SH101258,2,L-240,L-241,VIN168,D3047,2025-06-04 14:20,2025-06-04 16:18,335.20,DONE
MV701446,SH101258,3,L-241,L-230,VIN138,D3004,2025-06-05 11:49,2025-06-06 18:43,34.75,DONE
MV701447,SH101259,1,L-201,L-212,VIN197,D3037,2025-07-06 15:40,,343.53,PLANNED
MV701448,SH101260,1,L-238,L-220,VIN202,D3112,2025-09-07 09:17,2025-09-07 07:01,32.11,DONE
MV701449,SH101260,2,L-220,L-245,VIN115,D3079,2025-09-08 13:21,2025-09-08 16:11,317.22,DONE
MV701450,SH101260,3,L-245,L-212,VIN194,D3014,2025-09-09 18:14,2025-09-09 10:23,367.34,DONE
MV701451,SH101262,1,L-227,L-206,VIN195,D3024,2025-03-07 15:17,2025-03-07 16:55,380.15,DONE
MV701452,SH101262,2,L-206,L-257,VIN183,D3001,2025-03-08 19:47,,285.83,PLANNED
MV701453,SH101263,1,L-246,L-231,VIN142,D3074,2025-09-27 15:43,2025-09-28 19:48,48.11,DONE
MV701454,SH101263,2,L-231,L-214,VIN159,D3077,2025-09-27 19:07,2025-09-27 19:07,55.58,DONE
MV701455,SH101264,1,L-257,L-217,VIN159,D3053,2025-05-06 07:39,2025-05-06 19:02,44.86,DONE
MV701456,SH101265,1,L-256,L-231,VIN184,D3057,2025-11-30 06:10,2025-11-30 20:22,297.28,DONE
MV701457,SH101266,1,L-202,L-212,VIN133,D3104,2025-03-05 06:51,2025-03-05 06:00,124.92,DONE
MV701458,SH101267,1,L-250,L-257,VIN138,D3040,2025-04-03 21:14,2025-04-03 12:19,178.11,DONE
MV701459,SH101268,1,L-235,L-255,VIN187,D3078,2025-03-02 20:21,2025-03-03 19:54,244.93,DONE
MV701460,SH101269,1,L-218,L-239,VIN216,D3045,2026-02-03 20:21,2026-02-03 16:09,405.38,DONE
MV701461,SH101270,1,L-228,L-240,VIN138,D3113,2025-08-25 15:36,2025-08-26 17:05,375.57,DONE
MV701462,SH101270,2,L-240,L-246,VIN190,D3111,2025-08-26 21:22,2025-08-26 21:07,331.67,DONE
MV701463,SH101270,3,L-246,L-216,VIN111,D3048,2025-08-26 21:15,2025-08-27 10:03,171.91,DONE
MV701464,SH101271,1,L-217,L-207,VIN118,D3086,2025-07-21 08:29,2025-07-21 16:54,373.91,DONE
MV701465,SH101272,1,L-255,L-239,VIN193,D3037,2026-04-13 16:13,2026-04-13 11:06,307.78,DONE
MV701466,SH101273,1,L-230,L-248,VIN177,D3016,2025-10-17 19:05,2025-10-17 06:27,49.20,DONE
MV701467,SH101274,1,L-260,L-251,VIN107,D3017,2025-09-26 08:36,2025-09-26 17:35,129.05,DONE
MV701468,SH101274,2,L-251,L-203,VIN205,D3000,2025-09-27 19:16,2025-09-28 11:25,90.34,DONE
MV701469,SH101275,1,L-216,L-229,VIN113,D3025,2026-04-21 15:43,,75.17,ABORTED
MV701470,SH101276,1,L-253,L-256,VIN189,D3087,2026-05-16 12:01,2026-05-17 10:50,296.69,DONE
MV701471,SH101277,1,L-220,L-232,VIN133,D3059,2025-11-23 21:34,2025-11-24 15:06,163.77,DONE
MV701472,SH101278,1,L-247,L-235,VIN209,D3081,2025-08-01 17:18,,201.46,ABORTED
MV701473,SH101279,1,L-202,L-249,VIN144,D3080,2025-08-12 07:52,2025-08-12 07:25,294.98,DONE
MV701474,SH101280,1,L-243,L-211,VIN139,D3047,2025-10-20 06:05,2025-10-21 10:14,392.07,DONE
MV701475,SH101280,2,L-211,L-256,VIN219,D3001,2025-10-21 20:09,2025-10-22 14:29,147.49,DONE
MV701476,SH101280,3,L-256,L-206,VIN188,D3053,2025-10-22 14:15,2025-10-22 08:13,353.44,DONE
MV701477,SH101281,1,L-238,L-232,VIN110,D3010,2025-02-11 20:35,2025-02-11 12:10,112.16,DONE
MV701478,SH101282,1,L-231,L-204,VIN103,D3059,2025-05-07 14:34,2025-05-07 17:28,279.12,DONE
MV701479,SH101283,1,L-222,L-258,VIN189,D3060,2025-01-27 20:54,2025-01-27 17:59,360.32,DONE
MV701480,SH101284,1,L-201,L-204,VIN105,D3027,2025-08-13 11:07,2025-08-14 19:13,328.36,DONE
MV701481,SH101285,1,L-238,L-214,VIN215,D3015,2025-12-28 06:26,2025-12-29 13:06,361.85,DONE
MV701482,SH101286,1,L-239,L-209,VIN201,D3002,2025-08-12 14:32,,226.75,ABORTED
MV701483,SH101287,1,L-260,L-210,VIN140,D3033,2026-04-04 21:13,,95.15,PLANNED
MV701484,SH101288,1,L-229,L-243,VIN154,D3065,2025-07-03 13:09,2025-07-03 17:23,63.32,DONE
MV701485,SH101289,1,L-239,L-247,VIN135,D3115,2026-04-27 18:03,2026-04-28 14:38,29.59,DONE
MV701486,SH101290,1,L-203,L-256,VIN117,D3072,2025-02-24 11:10,2025-02-24 15:38,138.11,DONE
MV701487,SH101290,2,L-256,L-242,VIN111,D3024,2025-02-25 07:11,2025-02-26 15:50,34.30,DONE
MV701488,SH101291,1,L-260,L-221,VIN188,D3025,2026-02-01 08:13,2026-02-01 10:43,178.66,DONE
MV701489,SH101291,2,L-221,L-246,VIN142,D3097,2026-02-02 17:58,2026-02-02 14:04,43.61,DONE
MV701490,SH101292,1,L-250,L-202,VIN104,D3016,2026-01-14 06:16,2026-01-14 07:25,236.42,DONE
MV701491,SH101294,1,L-204,L-251,VIN102,D3062,2026-02-24 13:30,2026-02-24 18:21,233.67,DONE
MV701492,SH101294,2,L-251,L-225,VIN136,D3034,2026-02-24 17:01,2026-02-25 18:06,211.62,DONE
MV701493,SH101294,3,L-225,L-215,VIN144,D3030,2026-02-25 15:30,2026-02-25 12:17,229.38,DONE
MV701494,SH101295,1,L-225,L-249,VIN116,D3088,2025-03-09 19:31,2025-03-10 16:37,290.71,DONE
MV701495,SH101296,1,L-226,L-206,VIN188,D3098,2025-07-12 06:20,2025-07-13 19:26,302.77,DONE
MV701496,SH101296,2,L-206,L-260,VIN116,D3088,2025-07-12 11:09,2025-07-12 15:55,125.40,DONE
MV701497,SH101297,1,L-260,L-255,VIN112,D3050,2025-12-03 15:47,2025-12-03 07:46,107.11,DONE
