Id,Date,cust_ref,svc,carrier_cd,orig,dest,START,END,wgt,wgt_uom,pieces,Amount,ccy,Status
SH101136,2026-01-26,P-1140,SVC3,EGRT,L-241,L-209,2026-01-29 11:57,2026-02-07 12:04,792.5,KG,3,370.03,GBP,DELIVERED
SH101137,2025-02-16,P-1186,SVC2,EGRT,L-255,L-217,2025-02-16 16:20,,1047.8,KG,13,729.97,GBP,IN_TRANSIT
SH101138,2025-08-23,P-1057,SVC5,GRYP,L-260,L-250,2025-08-23 18:52,2025-08-24 08:41,1081.8,KG,6,468.50,EUR,DELIVERED
SH101139,2025-06-30,P-1086,SVC3,ARRW,L-212,L-231,2025-07-02 16:23,2025-07-05 19:52,945.0,KG,23,425.71,GBP,DELIVERED
SH101140,2025-07-08,P-1111,SVC2,GRYP,L-214,L-247,2025-07-10 14:26,2025-07-11 09:25,710.9,LB,8,241.87,GBP,DELIVERED
SH101141,2025-09-02,P-1001,SVC3,ARRW,L-248,L-212,2025-09-03 18:25,2025-09-07 17:44,558.1,KG,21,264.59,GBP,DELIVERED
SH101142,2025-09-05,P-1091,SVC3,BLTC,L-203,L-212,2025-09-05 12:46,2025-09-07 08:10,1385.9,LB,21,289.20,GBP,DELIVERED
SH101143,2025-08-25,P-1050,SVC4,ARRW,L-221,L-251,2025-08-25 19:36,2025-08-30 11:54,698.8,KG,16,323.08,GBP,DELIVERED
SH101144,2025-07-14,P-1062,SVC1,DNUB,L-240,L-252,2025-07-14 15:49,2025-07-15 07:35,1342.7,KG,15,936.63,GBP,DELIVERED
SH101145,2025-07-16,P-1122,SVC5,FNCH,L-247,L-246,2025-07-16 07:49,2025-07-21 12:00,588.0,KG,14,269.20,GBP,DELIVERED
SH101146,2025-06-30,P-1083,SVC4,BLTC,L-221,L-231,2025-07-03 21:51,2025-07-08 11:17,39.5,KG,17,41.79,GBP,DELIVERED
SH101147,2025-10-22,P-1155,SVC2,DNUB,L-235,L-237,2025-10-24 19:44,2025-10-29 07:40,74.2,KG,13,90.44,GBP,DELIVERED
SH101148,2025-05-18,P-1017,SVC1,ARRW,L-242,L-222,2025-05-20 18:57,2025-05-21 07:03,370.1,KG,6,278.11,EUR,DELIVERED
SH101149,2025-05-10,P-1214,SVC1,EGRT,L-225,L-207,2025-05-13 16:49,2025-05-14 16:59,1221.1,KG,14,854.19,GBP,DELIVERED
SH101150,2025-04-29,P-1044,SVC3,CDRX,L-254,L-240,2025-05-01 21:36,2025-05-04 15:29,33.5,LB,16,48.06,GBP,DELIVERED
SH101151,2025-06-02,P-1174,SVC2,BLTC,L-231,L-249,2025-06-04 17:04,2025-06-07 09:32,344.2,KG,25,263.55,GBP,DELIVERED
SH101152,2026-01-10,P-1112,SVC5,EGRT,L-219,L-206,2026-01-10 20:04,2026-01-12 10:08,1348.2,KG,5,583.72,GBP,DELIVERED
SH101153,2025-05-11,P-1193,SVC3,GRYP,L-244,L-216,2025-05-11 17:56,2025-05-15 13:57,1051.8,LB,10,216.29,GBP,DELIVERED
SH101154,2025-04-05,P-1192,SVC2,GRYP,L-207,L-204,2025-04-05 20:01,2025-04-07 07:11,902.5,KG,19,643.41,GBP,DELIVERED
SH101155,2026-01-22,P-1231,SVC6,CDRX,L-250,L-209,2026-01-25 11:21,2026-01-28 18:43,391.4,LB,16,110.08,GBP,DELIVERED
SH101156,2026-01-18,P-1132,SVC3,DNUB,L-225,L-208,2026-01-21 07:10,,1062.1,KG,24,469.82,GBP,IN_TRANSIT
SH101157,2025-07-11,P-1169,SVC2,FNCH,L-236,L-212,2025-07-14 13:15,2025-07-21 12:35,784.9,KG,25,551.67,GBP,DELIVERED
SH101158,2025-07-25,P-1202,SVC4,FNCH,L-240,L-225,2025-07-28 20:02,2025-08-04 09:28,641.7,KG,7,304.39,GBP,DELIVERED
SH101159,2025-12-08,P-1100,SVC4,DNUB,L-253,L-247,,,461.7,KG,19,216.33,EUR,BOOKED
SH101160,2025-11-28,P-1010,SVC3,EGRT,L-255,L-202,2025-11-30 13:30,2025-12-03 07:14,1363.8,KG,18,611.84,EUR,DELIVERED
SH101161,2025-09-08,P-1046,SVC2,ARRW,L-238,L-203,2025-09-10 20:13,2025-09-16 08:23,333.9,KG,13,254.78,GBP,DELIVERED
SH101162,2025-01-24,P-1012,SVC5,DNUB,L-227,L-246,2025-01-25 07:03,2025-01-28 14:29,196.3,KG,3,124.90,GBP,DELIVERED
SH101163,2026-02-18,P-1021,SVC1,ARRW,L-259,L-212,2026-02-19 13:34,2026-02-20 08:02,484.5,KG,8,340.56,GBP,DELIVERED
SH101164,2025-03-17,P-1093,SVC1,FNCH,L-212,L-245,2025-03-17 09:27,2025-03-18 08:37,22.3,LB,10,46.89,GBP,DELIVERED
SH101165,2025-05-28,P-1199,SVC4,ARRW,L-247,L-249,2025-05-28 13:11,2025-06-04 21:18,55.8,LB,4,42.83,GBP,DELIVERED
SH101166,2025-02-08,P-1204,SVC1,DNUB,L-260,L-251,,,933.9,LB,12,324.86,GBP,CANCELLED
SH101167,2026-04-22,P-1202,SVC4,ARRW,L-213,L-219,2026-04-23 10:34,2026-05-05 18:52,1038.6,KG,24,477.76,GBP,DELIVERED
SH101168,2025-08-21,P-1226,SVC4,CDRX,L-226,L-220,2025-08-21 06:42,2025-08-23 16:37,568.9,KG,1,260.96,GBP,DELIVERED
SH101169,2025-08-27,P-1212,SVC3,FNCH,L-201,L-260,2025-08-27 20:36,2025-08-29 20:42,507.5,KG,2,227.35,GBP,DELIVERED
SH101170,2025-07-01,P-1043,SVC5,CDRX,L-214,L-252,2025-07-02 09:00,2025-07-04 16:40,289.5,KG,23,149.45,GBP,DELIVERED
SH101171,2025-11-20,P-1184,SVC1,CDRX,L-222,L-229,,,438.5,KG,3,337.02,EUR,BOOKED
SH101172,2026-03-16,P-1158,SVC4,BLTC,L-207,L-231,2026-03-16 17:01,2026-03-18 20:47,1382.5,KG,14,609.23,GBP,DELIVERED
SH101173,2025-05-09,P-1124,SVC2,ARRW,L-211,L-207,2025-05-12 18:29,2025-05-13 20:24,1337.2,LB,14,444.13,GBP,DELIVERED
SH101174,2025-09-02,P-1099,SVC4,FNCH,L-249,L-240,2025-09-02 15:00,2025-09-06 16:34,161.2,KG,3,110.36,GBP,DELIVERED
SH101175,2026-03-06,P-1067,SVC2,ARRW,L-232,L-253,2026-03-06 08:28,2026-03-13 08:07,220.7,KG,17,184.93,GBP,DELIVERED
SH101176,2025-03-14,P-1018,SVC2,BLTC,L-249,L-255,2025-03-15 11:14,,1330.8,KG,6,910.08,GBP,IN_TRANSIT
SH101177,2025-10-20,P-1220,SVC3,BLTC,L-259,L-221,2025-10-23 13:40,2025-10-25 18:57,887.9,KG,2,407.71,GBP,DELIVERED
SH101178,2025-06-05,P-1045,SVC6,BLTC,L-239,L-238,2025-06-05 09:07,2025-06-07 07:01,913.3,KG,20,420.97,GBP,DELIVERED
SH101179,2025-04-19,P-1121,SVC3,FNCH,L-254,L-222,2025-04-22 11:36,2025-04-24 17:48,378.1,LB,19,90.77,GBP,DELIVERED
SH101180,2026-02-19,P-1211,SVC6,CDRX,L-241,L-216,2026-02-20 11:06,2026-02-23 10:37,871.6,KG,5,382.15,GBP,DELIVERED
SH101181,2026-03-04,P-1003,SVC4,GRYP,L-260,L-236,2026-03-06 09:20,,483.1,KG,15,222.78,GBP,IN_TRANSIT
SH101182,2026-01-04,P-1033,SVC2,FNCH,L-259,L-221,2026-01-04 11:41,2026-01-06 11:59,671.6,KG,25,492.06,GBP,DELIVERED
SH101183,2025-07-04,P-1190,SVC1,ARRW,L-247,L-214,2025-07-07 08:51,2025-07-08 13:20,740.9,KG,26,532.57,GBP,DELIVERED
SH101184,2026-05-17,P-1041,SVC3,BLTC,L-226,L-227,2026-05-20 18:20,2026-05-24 19:36,137.1,KG,23,76.40,GBP,DELIVERED
SH101185,2025-02-14,P-1004,SVC3,EGRT,L-222,L-218,2025-02-16 13:57,2025-02-20 16:26,14.8,KG,19,36.81,GBP,DELIVERED
SH101186,2025-01-30,P-1225,SVC4,EGRT,L-208,L-249,2025-01-31 16:27,,1136.9,LB,7,239.01,GBP,IN_TRANSIT
SH101187,2025-01-06,P-1166,SVC1,EGRT,L-242,L-236,2025-01-06 12:16,2025-01-07 14:48,1106.6,KG,1,762.53,GBP,DELIVERED
SH101188,2025-05-09,P-1119,SVC1,EGRT,L-231,L-258,2025-05-09 06:58,,551.0,LB,24,208.08,EUR,IN_TRANSIT
SH101189,2025-11-09,P-1171,SVC5,EGRT,L-239,L-215,2025-11-10 19:07,2025-11-14 12:43,92.1,KG,14,53.25,GBP,DELIVERED
SH101190,2025-08-19,P-1016,SVC4,GRYP,L-237,L-201,2025-08-22 13:26,2025-09-02 14:11,850.8,LB,4,200.51,GBP,DELIVERED
SH101191,2025-10-27,P-1165,SVC3,EGRT,L-236,L-224,2025-10-27 07:37,,404.7,KG,24,202.98,GBP,IN_TRANSIT
SH101192,2025-06-02,P-1142,SVC6,FNCH,L-247,L-229,2025-06-03 16:50,2025-06-08 21:11,1285.9,KG,24,556.30,EUR,DELIVERED
SH101193,2026-03-04,P-1177,SVC4,CDRX,L-210,L-211,2026-03-05 12:24,2026-03-09 13:54,674.3,LB,3,165.73,GBP,DELIVERED
SH101194,2026-03-28,P-1060,SVC2,GRYP,L-255,L-260,,,114.7,KG,1,103.29,GBP,BOOKED
SH101195,2025-05-06,P-1208,SVC1,CDRX,L-242,L-256,2025-05-08 10:42,2025-05-09 21:02,726.4,LB,17,256.04,EUR,DELIVERED
SH101196,2025-02-22,P-1145,SVC3,FNCH,L-238,L-250,2025-02-22 21:36,2025-03-02 11:20,988.2,KG,7,429.31,GBP,DELIVERED
SH101197,2026-02-17,P-1129,SVC2,EGRT,L-226,L-252,2026-02-20 09:16,2026-02-22 16:08,1183.5,KG,2,811.76,GBP,DELIVERED
SH101198,2026-04-19,P-1025,SVC4,CDRX,L-238,L-251,2026-04-22 18:23,2026-05-04 18:35,1166.5,KG,10,528.18,GBP,DELIVERED
SH101199,2025-07-12,P-1163,SVC4,FNCH,L-204,L-207,2025-07-15 18:25,2025-07-18 11:19,275.6,LB,5,87.84,GBP,DELIVERED
SH101200,2025-02-08,P-1023,SVC3,DNUB,L-215,L-232,2025-02-11 21:55,2025-02-13 06:40,36.8,KG,14,58.45,EUR,DELIVERED
SH101201,2026-02-02,P-1038,SVC3,FNCH,L-207,L-253,2026-02-03 09:40,2026-02-06 07:53,166.5,KG,26,86.09,GBP,DELIVERED
SH101202,2025-09-10,P-1208,SVC6,CDRX,L-228,L-206,2025-09-12 11:32,2025-09-15 07:17,209.6,KG,22,130.60,EUR,DELIVERED
SH101203,2026-02-15,P-1234,SVC3,FNCH,L-255,L-217,2026-02-16 18:54,,1033.5,LB,16,229.14,GBP,IN_TRANSIT
SH101204,2025-10-28,P-1207,SVC3,CDRX,L-230,L-209,2025-10-30 16:13,2025-10-31 07:41,27.7,KG,8,25.88,GBP,DELIVERED
SH101205,2025-06-16,P-1010,SVC2,CDRX,L-255,L-213,2025-06-18 09:59,2025-06-24 21:03,51.4,LB,6,40.59,GBP,DELIVERED
SH101206,2025-12-04,P-1149,SVC5,FNCH,L-202,L-237,2025-12-06 20:07,2025-12-08 18:25,1380.1,LB,23,296.84,GBP,DELIVERED
SH101207,2026-03-31,P-1139,SVC3,EGRT,L-229,L-230,2026-03-31 14:11,2026-04-05 21:11,325.4,KG,24,158.73,GBP,DELIVERED
SH101208,2025-05-20,P-1213,SVC3,GRYP,L-236,L-201,2025-05-22 20:09,2025-05-26 19:59,131.2,LB,18,50.45,GBP,DELIVERED
SH101209,2025-06-03,P-1003,SVC5,EGRT,L-218,L-219,2025-06-03 14:28,2025-06-04 18:35,825.6,KG,21,376.92,GBP,DELIVERED
SH101210,2025-12-16,P-1184,SVC5,ARRW,L-218,L-238,2025-12-16 07:12,2025-12-22 08:15,43.8,LB,13,25.71,GBP,DELIVERED
SH101211,2025-01-17,P-1156,SVC2,CDRX,L-212,L-257,2025-01-18 09:09,2025-01-19 13:06,1369.1,KG,15,946.15,GBP,DELIVERED
SH101212,2025-08-16,P-1221,SVC5,EGRT,L-219,L-248,2025-08-16 10:08,2025-08-20 15:38,3.8,LB,2,32.60,GBP,DELIVERED
SH101213,2025-09-09,P-1201,SVC1,ARRW,L-225,L-251,2025-09-11 16:20,2025-09-12 16:23,1136.8,KG,14,780.36,GBP,DELIVERED
SH101214,2026-05-08,P-1205,SVC6,ARRW,L-219,L-249,,,850.0,KG,16,374.31,EUR,CANCELLED
SH101215,2025-04-22,P-1116,SVC6,FNCH,L-221,L-232,2025-04-25 18:03,2025-04-28 21:52,15.3,LB,17,32.65,GBP,DELIVERED
SH101216,2026-04-30,P-1126,SVC1,ARRW,L-250,L-221,2026-05-02 15:40,2026-05-03 10:32,1212.3,LB,18,387.35,GBP,DELIVERED
SH101217,2025-12-01,P-1151,SVC3,FNCH,L-218,L-231,,,392.3,KG,19,183.92,GBP,CANCELLED
SH101218,2025-06-07,P-1089,SVC3,FNCH,L-208,L-247,,,531.1,KG,17,251.02,GBP,CANCELLED
SH101219,2025-03-31,P-1160,SVC2,BLTC,L-238,L-209,2025-04-01 14:48,2025-04-02 16:50,803.2,LB,18,283.66,GBP,DELIVERED
SH101220,2025-07-30,P-1201,SVC1,EGRT,L-230,L-245,2025-07-30 12:07,2025-07-31 10:27,830.5,KG,23,595.97,GBP,DELIVERED
SH101221,2025-07-19,P-1152,SVC4,DNUB,L-210,L-236,,,1074.1,KG,14,473.84,GBP,BOOKED
SH101222,2025-05-10,P-1088,SVC3,GRYP,L-221,L-255,2025-05-11 20:57,2025-05-13 18:45,48.2,KG,12,50.19,GBP,DELIVERED
SH101223,2025-04-28,P-1167,SVC3,ARRW,L-204,L-247,2025-05-01 19:32,2025-05-02 06:05,744.4,LB,26,181.50,GBP,DELIVERED
SH101224,2025-08-25,P-1062,SVC2,FNCH,L-213,L-256,2025-08-25 14:53,2025-08-26 07:07,477.4,KG,23,348.32,GBP,DELIVERED
SH101225,2025-02-21,P-1232,SVC1,GRYP,L-220,L-206,2025-02-22 16:39,2025-02-28 08:08,624.2,LB,14,211.92,GBP,DELIVERED
SH101226,2025-02-02,P-1179,SVC5,FNCH,L-213,L-259,2025-02-03 08:54,2025-02-06 14:05,176.3,KG,14,99.14,GBP,DELIVERED
SH101227,2026-03-10,P-1059,SVC4,BLTC,L-237,L-206,2026-03-10 21:35,2026-03-20 21:47,483.4,LB,1,118.88,GBP,DELIVERED
SH101228,2025-09-22,P-1086,SVC5,EGRT,L-245,L-240,2025-09-22 07:49,,1231.5,LB,10,248.05,GBP,IN_TRANSIT
SH101229,2025-02-01,P-1133,SVC3,FNCH,L-249,L-203,2025-02-03 06:18,,675.4,LB,12,148.40,GBP,IN_TRANSIT
SH101230,2025-07-29,P-1191,SVC5,FNCH,L-257,L-240,2025-07-30 08:55,2025-08-02 17:26,497.0,LB,5,125.99,GBP,DELIVERED
SH101231,2025-02-15,P-1191,SVC4,EGRT,L-239,L-229,2025-02-16 17:48,2025-02-18 07:51,1246.5,LB,9,265.65,GBP,DELIVERED
SH101232,2025-12-23,P-1203,SVC4,BLTC,L-208,L-235,2025-12-24 07:55,2025-12-30 06:08,343.8,KG,22,169.32,GBP,DELIVERED
SH101233,2026-04-08,P-1122,SVC4,DNUB,L-257,L-247,2026-04-10 13:31,2026-04-15 12:05,1238.7,KG,2,562.13,GBP,DELIVERED
SH101234,2025-08-23,P-1150,SVC1,GRYP,L-248,L-228,2025-08-24 21:15,2025-08-25 20:49,946.5,LB,3,301.05,GBP,DELIVERED
SH101235,2025-02-08,P-1055,SVC4,GRYP,L-259,L-210,2025-02-10 13:55,,389.8,KG,8,187.51,GBP,IN_TRANSIT
SH101236,2026-01-22,P-1106,SVC3,ARRW,L-247,L-239,2026-01-22 06:41,2026-01-23 12:18,945.7,KG,1,432.26,GBP,DELIVERED
SH101237,2025-03-12,P-1151,SVC5,EGRT,L-207,L-248,2025-03-12 10:28,2025-03-15 12:52,28.8,KG,17,39.08,GBP,DELIVERED
SH101238,2026-01-19,P-1225,SVC3,GRYP,L-233,L-253,2026-01-20 12:35,2026-01-21 15:54,571.5,KG,26,272.68,EUR,DELIVERED
SH101239,2025-07-27,P-1222,SVC3,FNCH,L-251,L-249,,,543.5,KG,6,244.64,GBP,BOOKED
SH101240,2025-11-01,P-1081,SVC6,GRYP,L-201,L-253,2025-11-04 08:47,,636.3,KG,24,292.03,GBP,IN_TRANSIT
SH101241,2025-04-24,P-1209,SVC6,BLTC,L-241,L-213,2025-04-27 11:21,2025-04-29 15:50,1304.4,KG,4,586.90,GBP,DELIVERED
SH101242,2025-03-01,P-1169,SVC2,EGRT,L-231,L-226,2025-03-01 10:01,2025-03-02 08:48,669.4,KG,9,486.64,GBP,DELIVERED
SH101243,2025-07-14,P-1217,SVC1,DNUB,L-244,L-251,2025-07-14 10:24,,1143.3,KG,7,801.97,GBP,IN_TRANSIT
SH101244,2025-05-24,P-1213,SVC3,CDRX,L-231,L-226,2025-05-24 14:21,,293.8,KG,22,140.87,GBP,IN_TRANSIT
SH101245,2025-01-10,P-1159,SVC3,CDRX,L-227,L-235,2025-01-11 13:47,2025-01-15 16:07,116.1,KG,17,72.48,GBP,DELIVERED
SH101246,2026-04-13,P-1038,SVC5,ARRW,L-215,L-236,2026-04-14 21:19,2026-04-15 06:45,767.1,KG,6,359.08,GBP,DELIVERED
SH101247,2025-09-25,P-1110,SVC5,EGRT,L-243,L-212,2025-09-26 20:06,2025-10-01 07:43,263.5,KG,18,152.37,GBP,DELIVERED
SH101248,2025-06-05,P-1213,SVC5,FNCH,L-257,L-209,2025-06-07 18:15,2025-06-11 08:38,793.3,LB,10,180.45,GBP,DELIVERED
SH101249,2026-02-05,P-1172,SVC6,BLTC,L-249,L-247,2026-02-08 18:00,2026-02-10 07:23,853.8,KG,14,375.45,GBP,DELIVERED
SH101250,2025-12-18,P-1227,SVC1,GRYP,L-227,L-232,2025-12-19 14:41,2025-12-20 20:37,1051.0,KG,1,728.22,GBP,DELIVERED
SH101251,2025-12-09,P-1013,SVC3,CDRX,L-255,L-209,,,86.3,LB,12,43.16,GBP,CANCELLED
SH101252,2025-10-18,P-1136,SVC1,DNUB,L-215,L-210,2025-10-21 21:35,2025-10-22 07:32,1001.9,KG,24,696.24,EUR,DELIVERED
SH101253,2025-09-07,P-1212,SVC4,DNUB,L-255,L-213,2025-09-10 18:58,2025-09-17 07:30,35.7,LB,21,25.83,GBP,DELIVERED
SH101254,2025-11-10,P-1193,SVC3,ARRW,L-236,L-213,2025-11-11 16:02,2025-11-13 06:20,852.1,KG,8,389.83,GBP,DELIVERED
SH101255,2025-01-15,P-1143,SVC5,EGRT,L-251,L-230,2025-01-18 19:27,2025-01-22 19:36,273.4,KG,1,145.41,EUR,DELIVERED
SH101256,2025-09-13,P-1212,SVC4,FNCH,L-226,L-259,2025-09-16 19:27,2025-09-19 10:32,1335.1,KG,6,583.38,GBP,DELIVERED
SH101257,2025-07-10,P-1031,SVC4,CDRX,L-233,L-242,2025-07-10 07:32,2025-07-17 17:51,400.7,KG,17,192.67,GBP,DELIVERED
SH101258,2025-06-01,P-1028,SVC3,CDRX,L-257,L-230,2025-06-03 17:52,2025-06-04 08:22,179.0,KG,3,108.77,GBP,DELIVERED
SH101259,2025-07-04,P-1003,SVC3,EGRT,L-201,L-212,2025-07-06 16:58,,31.4,KG,26,48.77,GBP,IN_TRANSIT
SH101260,2025-09-05,P-1079,SVC3,DNUB,L-238,L-212,2025-09-07 09:14,2025-09-09 12:26,702.0,KG,16,326.45,EUR,DELIVERED
SH101261,2025-07-18,P-1064,SVC4,FNCH,L-241,L-246,,,1158.1,KG,2,504.32,EUR,CANCELLED
SH101262,2025-03-07,P-1199,SVC5,ARRW,L-227,L-257,2025-03-07 07:37,,87.5,KG,26,54.11,EUR,IN_TRANSIT
SH101263,2025-09-26,P-1023,SVC3,DNUB,L-246,L-214,2025-09-27 08:02,2025-09-29 09:53,240.3,KG,20,114.89,GBP,DELIVERED
SH101264,2025-05-04,P-1225,SVC4,DNUB,L-257,L-217,2025-05-06 16:28,2025-05-07 11:20,990.2,KG,26,436.39,EUR,DELIVERED
SH101265,2025-11-30,P-1017,SVC1,EGRT,L-256,L-231,2025-11-30 06:55,2025-12-02 13:03,709.1,LB,23,246.69,GBP,DELIVERED
SH101266,2025-03-03,P-1211,SVC1,EGRT,L-202,L-212,2025-03-05 14:19,2025-03-06 13:40,1192.9,KG,18,819.34,GBP,DELIVERED
SH101267,2025-04-01,P-1129,SVC1,BLTC,L-250,L-257,2025-04-03 11:41,2025-04-05 08:17,550.5,LB,11,203.28,GBP,DELIVERED
SH101268,2025-02-27,P-1170,SVC3,DNUB,L-235,L-255,2025-03-02 20:35,2025-03-04 18:47,427.4,KG,14,204.33,GBP,DELIVERED
SH101269,2026-01-31,P-1096,SVC4,GRYP,L-218,L-239,2026-02-03 11:20,2026-02-10 17:26,364.3,LB,12,102.92,GBP,DELIVERED
SH101270,2025-08-24,P-1152,SVC3,DNUB,L-228,L-216,2025-08-25 12:57,2025-08-29 19:42,152.8,LB,21,45.46,GBP,DELIVERED
SH101271,2025-07-20,P-1092,SVC1,DNUB,L-217,L-207,2025-07-21 12:55,2025-07-22 18:46,1245.0,LB,20,411.94,GBP,DELIVERED
SH101272,2026-04-11,P-1063,SVC1,BLTC,L-255,L-239,2026-04-13 20:46,2026-04-14 07:13,1024.1,LB,22,328.68,GBP,DELIVERED
SH101273,2025-10-17,P-1133,SVC4,FNCH,L-230,L-248,2025-10-17 18:13,2025-10-25 09:03,819.1,LB,19,195.32,GBP,DELIVERED
SH101274,2025-09-23,P-1168,SVC2,CDRX,L-260,L-203,2025-09-26 19:12,2025-09-27 12:15,138.4,KG,20,124.70,GBP,DELIVERED
SH101275,2026-04-19,P-1038,SVC3,BLTC,L-216,L-229,2026-04-21 13:51,,1227.7,KG,5,554.24,GBP,IN_TRANSIT
SH101276,2026-05-16,P-1233,SVC3,EGRT,L-253,L-256,2026-05-16 21:20,2026-05-19 20:04,11.7,KG,1,45.06,GBP,DELIVERED
SH101277,2025-11-22,P-1162,SVC4,GRYP,L-220,L-232,2025-11-23 19:23,2025-11-30 07:54,237.9,KG,2,137.92,GBP,DELIVERED
SH101278,2025-08-01,P-1174,SVC2,EGRT,L-247,L-235,2025-08-01 16:37,,549.9,LB,21,195.61,GBP,IN_TRANSIT
SH101279,2025-08-10,P-1095,SVC4,GRYP,L-202,L-249,2025-08-12 07:49,2025-08-18 20:02,979.0,LB,7,220.42,GBP,DELIVERED
SH101280,2025-10-18,P-1029,SVC4,EGRT,L-243,L-206,2025-10-20 12:15,2025-10-24 20:35,194.5,KG,13,111.85,EUR,DELIVERED
SH101281,2025-02-10,P-1019,SVC1,CDRX,L-238,L-232,2025-02-11 13:28,2025-02-12 06:08,914.6,LB,21,310.71,GBP,DELIVERED
SH101282,2025-05-04,P-1097,SVC2,CDRX,L-231,L-204,2025-05-07 18:54,2025-05-08 21:29,311.3,KG,13,224.86,GBP,DELIVERED
SH101283,2025-01-27,P-1102,SVC4,EGRT,L-222,L-258,2025-01-27 07:41,2025-02-02 08:54,666.1,KG,5,310.95,EUR,DELIVERED
SH101284,2025-08-10,P-1032,SVC3,GRYP,L-201,L-204,2025-08-13 15:37,2025-08-16 21:03,276.2,KG,23,141.43,EUR,DELIVERED
SH101285,2025-12-27,P-1080,SVC2,ARRW,L-238,L-214,2025-12-28 12:21,2025-12-29 17:20,1196.6,KG,17,839.76,GBP,DELIVERED
SH101286,2025-08-12,P-1173,SVC3,ARRW,L-239,L-209,2025-08-12 14:20,,508.9,LB,2,112.70,GBP,IN_TRANSIT
SH101287,2026-04-01,P-1024,SVC2,CDRX,L-260,L-210,2026-04-04 15:47,,399.4,LB,26,134.77,EUR,IN_TRANSIT
SH101288,2025-07-03,P-1209,SVC2,BLTC,L-229,L-243,2025-07-03 19:58,2025-07-04 08:22,278.1,KG,13,219.10,EUR,DELIVERED
SH101289,2026-04-25,P-1137,SVC6,FNCH,L-239,L-247,2026-04-27 10:44,2026-05-01 18:57,473.4,KG,22,230.34,GBP,DELIVERED
SH101290,2025-02-24,P-1054,SVC2,ARRW,L-203,L-242,2025-02-24 21:32,2025-02-25 09:13,879.7,LB,26,286.03,GBP,DELIVERED
SH101291,2026-01-30,P-1160,SVC6,BLTC,L-260,L-246,2026-02-01 06:57,2026-02-02 20:37,606.7,KG,9,288.23,GBP,DELIVERED
SH101292,2026-01-12,P-1238,SVC3,CDRX,L-250,L-202,2026-01-14 10:26,2026-01-15 08:01,1154.4,KG,20,516.17,GBP,DELIVERED
SH101293,2025-09-02,P-1021,SVC4,FNCH,L-258,L-208,,,530.0,LB,21,120.95,EUR,BOOKED
SH101294,2026-02-24,P-1224,SVC3,CDRX,L-204,L-215,2026-02-24 19:21,2026-02-25 19:35,170.2,LB,10,67.11,GBP,DELIVERED
SH101295,2025-03-09,P-1167,SVC5,FNCH,L-225,L-249,2025-03-09 10:49,2025-03-11 09:46,1109.7,KG,13,482.88,GBP,DELIVERED
SH101296,2025-07-11,P-1113,SVC4,FNCH,L-226,L-260,2025-07-12 13:54,2025-07-19 16:54,524.8,LB,25,121.90,GBP,DELIVERED
SH101297,2025-12-02,P-1108,SVC1,CDRX,L-260,L-225,2025-12-03 06:46,2025-12-06 12:01,868.3,KG,18,603.35,GBP,DELIVERED
SH101298,2025-07-15,P-1240,SVC1,BLTC,L-201,L-256,2025-07-16 11:39,2025-07-17 11:18,1057.0,KG,19,739.62,GBP,DELIVERED
SH101299,2025-04-21,P-1149,SVC2,GRYP,L-230,L-234,2025-04-21 16:48,2025-04-23 08:28,888.4,KG,23,620.13,GBP,DELIVERED
SH101300,2025-02-14,P-1113,SVC1,EGRT,L-219,L-248,2025-02-15 09:01,2025-02-16 14:27,765.0,LB,23,251.31,GBP,DELIVERED
SH101301,2025-04-26,P-1131,SVC3,ARRW,L-222,L-212,2025-04-28 18:19,2025-05-06 09:30,647.7,LB,1,155.05,GBP,DELIVERED
SH101302,2026-03-14,P-1050,SVC3,BLTC,L-211,L-205,2026-03-14 20:24,2026-03-15 20:11,1152.5,LB,1,252.24,GBP,DELIVERED
SH101303,2025-09-19,P-1058,SVC3,BLTC,L-249,L-251,2025-09-19 20:40,2025-09-21 15:17,776.1,KG,20,342.98,EUR,DELIVERED
SH101304,2025-09-10,P-1060,SVC5,CDRX,L-230,L-243,2025-09-12 17:58,2025-09-14 21:25,681.0,LB,11,170.90,GBP,DELIVERED
SH101305,2025-04-30,P-1118,SVC1,GRYP,L-241,L-209,2025-05-02 12:59,2025-05-03 12:27,883.1,LB,6,294.86,GBP,DELIVERED
SH101306,2025-02-22,P-1159,SVC3,FNCH,L-245,L-226,2025-02-24 10:37,2025-02-26 08:17,1178.1,LB,2,260.71,GBP,DELIVERED
SH101307,2025-12-10,P-1206,SVC3,ARRW,L-210,L-249,2025-12-11 11:48,2025-12-13 17:01,1022.7,LB,10,229.54,GBP,DELIVERED
SH101308,2025-10-09,P-1149,SVC2,DNUB,L-224,L-241,2025-10-09 18:30,2025-10-11 09:03,80.7,KG,11,77.38,GBP,DELIVERED
SH101309,2025-12-12,P-1010,SVC5,CDRX,L-204,L-241,2025-12-15 09:10,2025-12-21 12:43,843.3,KG,5,368.18,GBP,DELIVERED
SH101310,2025-05-15,P-1228,SVC2,FNCH,L-218,L-256,,,511.5,LB,25,175.49,GBP,CANCELLED
SH101311,2026-02-18,P-1076,SVC4,ARRW,L-252,L-235,2026-02-21 07:40,2026-02-26 11:32,983.5,KG,23,428.47,GBP,DELIVERED
